"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Aug 24 09:39:29 GMT 2021","Tue Aug 24 09:39:30 GMT 2021","1562","","loginpage.LoginPageTest","","loginpage.LoginPageTest","ZeroLogInTest","TC10-Bejelentkezés/invalid/special characters",""
"passed","Tue Aug 24 09:39:27 GMT 2021","Tue Aug 24 09:39:29 GMT 2021","1692","","loginpage.LoginPageTest","","loginpage.LoginPageTest","ZeroLogInTest2","TC11-Bejelentkezés/invalid/special characters",""
"failed","Tue Aug 24 09:43:31 GMT 2021","Tue Aug 24 09:44:15 GMT 2021","43179","","searchResultPage.SearchResultPageTest","","searchResultPage.SearchResultPageTest","SearchAllPagesCheck","TC27-Search/több oldalas lista összes oldala bejárása/full list check",""
"passed","Tue Aug 24 09:43:19 GMT 2021","Tue Aug 24 09:43:21 GMT 2021","2343","","searchResultPage.SearchResultPageTest","","searchResultPage.SearchResultPageTest","SearchMorePagesTest2","TC22-Search/több oldalas lista bejárása/page check",""
"failed","Tue Aug 24 09:43:29 GMT 2021","Tue Aug 24 09:43:31 GMT 2021","2738","","searchResultPage.SearchResultPageTest","","searchResultPage.SearchResultPageTest","SearchPagesListCheck","TC21-Search/több oldalas lista bejárása/full list check",""
"passed","Tue Aug 24 09:43:26 GMT 2021","Tue Aug 24 09:43:29 GMT 2021","2762","","searchResultPage.SearchResultPageTest","","searchResultPage.SearchResultPageTest","SearchPagesContainsCheck","TC23-Search/több oldalas lista bejárása/contains",""
"passed","Tue Aug 24 09:44:37 GMT 2021","Tue Aug 24 09:44:38 GMT 2021","899","","privacyPolicy.PrivacyPolicyTest","","privacyPolicy.PrivacyPolicyTest","PrivacyTestSummaryCheck","TC15-Privacy Policy/tartalom,Adatkezelési nyilatkozat használata",""
"passed","Tue Aug 24 09:39:37 GMT 2021","Tue Aug 24 09:39:38 GMT 2021","1482","","homepage.HomePageTest","","homepage.HomePageTest","SearchDataLink","SearchDataLink()",""
"passed","Tue Aug 24 09:39:42 GMT 2021","Tue Aug 24 09:39:43 GMT 2021","840","","homepage.HomePageTest","","homepage.HomePageTest","testPrivacyAndPolicyLink","TC13-Privacy Policy/link ,Adatkezelési nyilatkozat használata",""
"passed","Tue Aug 24 09:39:30 GMT 2021","Tue Aug 24 09:39:34 GMT 2021","3884","","loginpage.LoginPageTest","","loginpage.LoginPageTest","validLoginCheck","TC04-Bejelentkezés/valid",""
"passed","Tue Aug 24 09:39:47 GMT 2021","Tue Aug 24 09:39:48 GMT 2021","888","","homepage.HomePageTest","","homepage.HomePageTest","PrivacyPolicyUse","TC12-Privacy Policy/present,Adatkezelési nyilatkozat használata",""
"passed","Tue Aug 24 09:44:33 GMT 2021","Tue Aug 24 09:44:37 GMT 2021","4571","","firstPage.FirstPageTest","","firstPage.FirstPageTest","LogoutTest","TC06-Kijelentkezés tesztelése",""
"passed","Tue Aug 24 09:43:23 GMT 2021","Tue Aug 24 09:43:26 GMT 2021","2707","","searchResultPage.SearchResultPageTest","","searchResultPage.SearchResultPageTest","SearchPagesTestSearchFieldShortDataTest","TC19-Search/több oldalas lista bejárása/contains",""
"passed","Tue Aug 24 09:39:48 GMT 2021","Tue Aug 24 09:41:29 GMT 2021","101667","","searchResultPage.SearchResultPageTest","","searchResultPage.SearchResultPageTest","testDataList","TC17-Search/adatok listázása/teljes oldalbejárással",""
"passed","Tue Aug 24 09:44:38 GMT 2021","Tue Aug 24 09:44:39 GMT 2021","897","","privacyPolicy.PrivacyPolicyTest","","privacyPolicy.PrivacyPolicyTest","PrivacyTestVersionCheck","TC14-Privacy Policy/verzió,Adatkezelési nyilatkozat használata",""
"passed","Tue Aug 24 09:39:22 GMT 2021","Tue Aug 24 09:39:27 GMT 2021","4463","","loginpage.LoginPageTest","","loginpage.LoginPageTest","validLoginCheck2","TC05-Bejelentkezés/valid",""
"passed","Tue Aug 24 09:39:39 GMT 2021","Tue Aug 24 09:39:42 GMT 2021","2724","","homepage.HomePageTest","","homepage.HomePageTest","SearchInputClearModifyData","TC26- új adatok bevitele, meglévő adat módosítása és törlése",""
"passed","Tue Aug 24 09:39:44 GMT 2021","Tue Aug 24 09:39:46 GMT 2021","1899","","homepage.HomePageTest","","homepage.HomePageTest","SearchRepeatedDataCheckedWithAllData","TC24-Search/ismételt és sorozatos adatbevitel adatforrásból",""
