"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Fri Aug 20 15:53:14 GMT 2021","Fri Aug 20 15:53:14 GMT 2021","0","","sandboxPage.SandBoxPageTest","","sandboxPage.SandBoxPageTest","repeatedData","repeatedData()",""
"passed","Fri Aug 20 15:53:00 GMT 2021","Fri Aug 20 15:53:02 GMT 2021","1736","","homepage.HomePageTest","","homepage.HomePageTest","SearchDataLink","SearchDataLink()",""
"passed","Fri Aug 20 15:58:15 GMT 2021","Fri Aug 20 15:58:16 GMT 2021","1345","","privacyPolicy.PrivacyPolicyTest","","privacyPolicy.PrivacyPolicyTest","PrivacyTestSummaryCheck","TC15-Privacy Policy/tartalom,Adatkezelési nyilatkozat használata",""
"passed","Fri Aug 20 15:56:51 GMT 2021","Fri Aug 20 15:56:54 GMT 2021","2907","","searchResultPage.SearchResultPageTest","","searchResultPage.SearchResultPageTest","SearchMorePagesTest2","TC22-Search/több oldalas lista bejárása/page check",""
"passed","Fri Aug 20 15:52:52 GMT 2021","Fri Aug 20 15:52:57 GMT 2021","4138","","loginpage.LoginPageTest","","loginpage.LoginPageTest","validLoginCheck","TC04-Bejelentkezés/valid",""
"passed","Fri Aug 20 15:52:44 GMT 2021","Fri Aug 20 15:52:49 GMT 2021","5066","","loginpage.LoginPageTest","","loginpage.LoginPageTest","validLoginCheck2","TC05-Bejelentkezés/valid",""
"passed","Fri Aug 20 15:53:07 GMT 2021","Fri Aug 20 15:53:08 GMT 2021","1154","","homepage.HomePageTest","","homepage.HomePageTest","testPrivacyAndPolicyLink","TC13-Privacy Policy/link ,Adatkezelési nyilatkozat használata",""
"failed","Fri Aug 20 15:57:07 GMT 2021","Fri Aug 20 15:57:50 GMT 2021","43756","","searchResultPage.SearchResultPageTest","","searchResultPage.SearchResultPageTest","SearchAllPagesCheck","TC27-Search/több oldalas lista összes oldala bejárása/full list check",""
"passed","Fri Aug 20 15:52:49 GMT 2021","Fri Aug 20 15:52:51 GMT 2021","1864","","loginpage.LoginPageTest","","loginpage.LoginPageTest","ZeroLogInTest2","TC11-Bejelentkezés/invalid/special characters",""
"failed","Fri Aug 20 15:57:50 GMT 2021","Fri Aug 20 15:57:54 GMT 2021","3315","","searchResultPage.SearchResultPageTest","","searchResultPage.SearchResultPageTest","SearchPagesTestListCheck2","TC20-Search/több oldalas lista bejárása/full list check",""
"failed","Fri Aug 20 15:57:03 GMT 2021","Fri Aug 20 15:57:07 GMT 2021","3220","","searchResultPage.SearchResultPageTest","","searchResultPage.SearchResultPageTest","SearchPagesListCheck","TC21-Search/több oldalas lista bejárása/full list check",""
"skipped","Fri Aug 20 15:53:14 GMT 2021","Fri Aug 20 15:53:14 GMT 2021","0","","sandboxPage.SandBoxPageTest","","sandboxPage.SandBoxPageTest","InputClearModifyData","InputClearModifyData()",""
"passed","Fri Aug 20 15:58:10 GMT 2021","Fri Aug 20 15:58:15 GMT 2021","4954","","firstPage.FirstPageTest","","firstPage.FirstPageTest","LogoutTest","TC06-Kijelentkezés tesztelése",""
"failed","Fri Aug 20 15:52:59 GMT 2021","Fri Aug 20 15:53:00 GMT 2021","1633","","loginpage.LoginPageTest","","loginpage.LoginPageTest","invalidLoginCheck2","TC09-Bejelentkezés/invalid",""
"passed","Fri Aug 20 15:53:12 GMT 2021","Fri Aug 20 15:53:14 GMT 2021","1205","","homepage.HomePageTest","","homepage.HomePageTest","PrivacyPolicyUse","TC12-Privacy Policy/present,Adatkezelési nyilatkozat használata",""
"passed","Fri Aug 20 15:54:59 GMT 2021","Fri Aug 20 15:56:51 GMT 2021","112449","","searchResultPage.SearchResultPageTest","","searchResultPage.SearchResultPageTest","testDataListNumber","TC18-Search/adatok listázása/teljes oldalbejárással/találatok száma",""
"passed","Fri Aug 20 15:52:51 GMT 2021","Fri Aug 20 15:52:52 GMT 2021","1768","","loginpage.LoginPageTest","","loginpage.LoginPageTest","ZeroLogInTest","TC10-Bejelentkezés/invalid/special characters",""
"passed","Fri Aug 20 15:53:11 GMT 2021","Fri Aug 20 15:53:12 GMT 2021","1214","","homepage.HomePageTest","","homepage.HomePageTest","pageCheckLogin","pageCheckLogin()",""
"passed","Fri Aug 20 15:56:57 GMT 2021","Fri Aug 20 15:57:00 GMT 2021","3302","","searchResultPage.SearchResultPageTest","","searchResultPage.SearchResultPageTest","SearchPagesTestSearchFieldShortDataTest","TC19-Search/több oldalas lista bejárása/contains",""
"passed","Fri Aug 20 15:58:05 GMT 2021","Fri Aug 20 15:58:10 GMT 2021","4827","","firstPage.FirstPageTest","","firstPage.FirstPageTest","LogoutTest2","TC07-Kijelentkezés tesztelése",""
"passed","Fri Aug 20 15:57:00 GMT 2021","Fri Aug 20 15:57:03 GMT 2021","3324","","searchResultPage.SearchResultPageTest","","searchResultPage.SearchResultPageTest","SearchPagesContainsCheck","TC23-Search/több oldalas lista bejárása/contains",""
