"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Tue Aug 24 09:46:00 GMT 2021","Tue Aug 24 09:46:03 GMT 2021","3156","","searchResultPage.SearchResultPageTest","","searchResultPage.SearchResultPageTest","SearchPagesTestListCheck2","TC20-Search/több oldalas lista bejárása/full list check",""
"passed","Tue Aug 24 09:41:16 GMT 2021","Tue Aug 24 09:41:18 GMT 2021","1291","","homepage.HomePageTest","","homepage.HomePageTest","pageCheckLogin","pageCheckLogin()",""
"passed","Tue Aug 24 09:41:13 GMT 2021","Tue Aug 24 09:41:14 GMT 2021","1118","","homepage.HomePageTest","","homepage.HomePageTest","SaveToFile2","TC25-Adatok lementése felületről2",""
"passed","Tue Aug 24 09:40:54 GMT 2021","Tue Aug 24 09:40:56 GMT 2021","1859","","loginpage.LoginPageTest","","loginpage.LoginPageTest","ZeroLogInTest","TC10-Bejelentkezés/invalid/special characters",""
"failed","Tue Aug 24 09:45:13 GMT 2021","Tue Aug 24 09:45:16 GMT 2021","3189","","searchResultPage.SearchResultPageTest","","searchResultPage.SearchResultPageTest","SearchPagesListCheck","TC21-Search/több oldalas lista bejárása/full list check",""
"passed","Tue Aug 24 09:45:09 GMT 2021","Tue Aug 24 09:45:13 GMT 2021","3903","","searchResultPage.SearchResultPageTest","","searchResultPage.SearchResultPageTest","SearchPagesContainsCheck","TC23-Search/több oldalas lista bejárása/contains",""
"passed","Tue Aug 24 09:45:04 GMT 2021","Tue Aug 24 09:45:06 GMT 2021","2146","","searchResultPage.SearchResultPageTest","","searchResultPage.SearchResultPageTest","SearchOnePageResultCheck","TC16-Search/adatok listázása/link szöveg ellenőrzéssel",""
"passed","Tue Aug 24 09:46:26 GMT 2021","Tue Aug 24 09:46:27 GMT 2021","1117","","privacyPolicy.PrivacyPolicyTest","","privacyPolicy.PrivacyPolicyTest","PrivacyTestVersionCheck","TC14-Privacy Policy/verzió,Adatkezelési nyilatkozat használata",""
"passed","Tue Aug 24 09:40:56 GMT 2021","Tue Aug 24 09:41:00 GMT 2021","4325","","loginpage.LoginPageTest","","loginpage.LoginPageTest","validLoginCheck","TC04-Bejelentkezés/valid",""
"passed","Tue Aug 24 09:45:06 GMT 2021","Tue Aug 24 09:45:09 GMT 2021","3170","","searchResultPage.SearchResultPageTest","","searchResultPage.SearchResultPageTest","SearchPagesTestSearchFieldShortDataTest","TC19-Search/több oldalas lista bejárása/contains",""
"passed","Tue Aug 24 09:41:12 GMT 2021","Tue Aug 24 09:41:13 GMT 2021","1114","","homepage.HomePageTest","","homepage.HomePageTest","testPrivacyAndPolicyLink","TC13-Privacy Policy/link ,Adatkezelési nyilatkozat használata",""
"passed","Tue Aug 24 09:45:01 GMT 2021","Tue Aug 24 09:45:04 GMT 2021","2889","","searchResultPage.SearchResultPageTest","","searchResultPage.SearchResultPageTest","SearchMorePagesTest2","TC22-Search/több oldalas lista bejárása/page check",""
"passed","Tue Aug 24 09:41:07 GMT 2021","Tue Aug 24 09:41:09 GMT 2021","1293","","homepage.HomePageTest","","homepage.HomePageTest","pageCheckCreateAccount","pageCheckCreateAccount()",""
"passed","Tue Aug 24 09:41:06 GMT 2021","Tue Aug 24 09:41:07 GMT 2021","1645","","homepage.HomePageTest","","homepage.HomePageTest","SearchDataLink","SearchDataLink()",""
"passed","Tue Aug 24 09:41:18 GMT 2021","Tue Aug 24 09:41:19 GMT 2021","1130","","homepage.HomePageTest","","homepage.HomePageTest","PrivacyPolicyUse","TC12-Privacy Policy/present,Adatkezelési nyilatkozat használata",""
"passed","Tue Aug 24 09:40:52 GMT 2021","Tue Aug 24 09:40:54 GMT 2021","2023","","loginpage.LoginPageTest","","loginpage.LoginPageTest","ZeroLogInTest2","TC11-Bejelentkezés/invalid/special characters",""
"passed","Tue Aug 24 09:46:19 GMT 2021","Tue Aug 24 09:46:24 GMT 2021","4993","","firstPage.FirstPageTest","","firstPage.FirstPageTest","LogoutTest","TC06-Kijelentkezés tesztelése",""
"passed","Tue Aug 24 09:46:24 GMT 2021","Tue Aug 24 09:46:26 GMT 2021","1283","","privacyPolicy.PrivacyPolicyTest","","privacyPolicy.PrivacyPolicyTest","PrivacyTestSummaryCheck","TC15-Privacy Policy/tartalom,Adatkezelési nyilatkozat használata",""
